ECLIPSE ANDROID PROJECT IMPORT SUMMARY
======================================

Manifest Merging:
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/edgloop.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/equationdetectbase.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/equationdetectbase.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/fpchop.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/fpchop.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/gap_map.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/gap_map.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/imagefind.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/imagefind.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/linefind.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/linefind.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/makerow.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/makerow.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/oldbasel.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/oldbasel.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/pithsync.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/pithsync.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/pitsync1.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/pitsync1.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/scanedg.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/scanedg.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/sortflts.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/sortflts.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/strokewidth.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/strokewidth.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tabfind.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tabfind.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tablefind.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tablefind.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tablerecog.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tablerecog.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tabvector.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tabvector.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/textlineprojection.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/textlineprojection.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/textord.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/textord.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/topitch.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/topitch.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tordmain.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tordmain.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tospace.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tovars.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/tovars.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/underlin.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/underlin.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/wordseg.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/wordseg.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/workingpartset.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/textord/workingpartset.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/Makefile.am
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/ambiguous_words.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/boxchar.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/boxchar.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/classifier_tester.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/cntraining.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/combine_tessdata.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/commandlineflags.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/commandlineflags.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/commontraining.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/commontraining.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/dawg2wordlist.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/degradeimage.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/degradeimage.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/fileio.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/fileio.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/icuerrorcode.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/ligature_table.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/ligature_table.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/mergenf.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/mergenf.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/mftraining.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/normstrngs.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/normstrngs.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/pango_font_info.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/pango_font_info.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/set_unicharset_properties.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/shapeclustering.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/stringrenderer.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/stringrenderer.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/tessopt.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/tessopt.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/tesstrain.sh
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/text2image.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/tlog.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/tlog.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/unicharset_extractor.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/util.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/training/wordlist2dawg.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/viewer/
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/viewer/Makefile.am
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/viewer/scrollview.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/viewer/scrollview.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/viewer/svmnode.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/viewer/svmnode.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/viewer/svpaint.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/viewer/svutil.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/viewer/svutil.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/Makefile.am
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/associate.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/associate.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/chop.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/chop.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/chopper.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/chopper.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/drawfx.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/drawfx.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/findseam.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/findseam.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/gradechop.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/gradechop.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/language_model.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/language_model.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/lm_consistency.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/lm_consistency.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/lm_pain_points.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/lm_pain_points.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/lm_state.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/lm_state.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/makechop.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/makechop.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/measure.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/olutil.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/olutil.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/outlines.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/outlines.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/params_model.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/params_model.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/pieces.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/plotedges.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/plotedges.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/render.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/render.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/segsearch.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/tface.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/wordclass.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/wordrec.cpp
* tess-two/tess-two/jni/com_googlecode_tesseract_android/src/wordrec/wordrec.h
* tess-two/tess-two/jni/com_googlecode_tesseract_android/tessbaseapi.cpp
* tess-two/tess-two/project.properties
* tess-two/tess-two/res/
* tess-two/tess-two/res/.gitkeep
* tess-two/tess-two/src/
* tess-two/tess-two/src/com/
* tess-two/tess-two/src/com/googlecode/
* tess-two/tess-two/src/com/googlecode/leptonica/
* tess-two/tess-two/src/com/googlecode/leptonica/android/
* tess-two/tess-two/src/com/googlecode/leptonica/android/AdaptiveMap.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/Binarize.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/Box.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/Clip.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/Constants.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/Convert.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/Edge.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/Enhance.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/GrayQuant.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/JpegIO.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/MorphApp.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/Pix.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/Pixa.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/ReadFile.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/Rotate.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/Scale.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/Skew.java
* tess-two/tess-two/src/com/googlecode/leptonica/android/WriteFile.java
* tess-two/tess-two/src/com/googlecode/tesseract/
* tess-two/tess-two/src/com/googlecode/tesseract/android/
* tess-two/tess-two/src/com/googlecode/tesseract/android/PageIterator.java
* tess-two/tess-two/src/com/googlecode/tesseract/android/ResultIterator.java
* tess-two/tess-two/src/com/googlecode/tesseract/android/TessBaseAPI.java
From tess-two:
* .gitignore
* COPYING
* README.md
* eyes-two/
* eyes-two/.classpath
* eyes-two/.project
* eyes-two/AndroidManifest.xml
* eyes-two/COPYING
* eyes-two/README
* eyes-two/build.xml
* eyes-two/jni/
* eyes-two/jni/Android.mk
* eyes-two/jni/Application.mk
* eyes-two/jni/common/
* eyes-two/jni/common/Android.mk
* eyes-two/jni/common/time_log.cpp
* eyes-two/jni/common/time_log.h
* eyes-two/jni/common/types.h
* eyes-two/jni/common/utils.h
* eyes-two/jni/hydrogen/
* eyes-two/jni/hydrogen/Android.mk
* eyes-two/jni/hydrogen/include/
* eyes-two/jni/hydrogen/include/leptonica/
* eyes-two/jni/hydrogen/include/leptonica/allheaders.h
* eyes-two/jni/hydrogen/include/leptonica/alltypes.h
* eyes-two/jni/hydrogen/include/leptonica/array.h
* eyes-two/jni/hydrogen/include/leptonica/arrayaccess.h
* eyes-two/jni/hydrogen/include/leptonica/bbuffer.h
* eyes-two/jni/hydrogen/include/leptonica/bilateral.h
* eyes-two/jni/hydrogen/include/leptonica/bmf.h
* eyes-two/jni/hydrogen/include/leptonica/bmp.h
* eyes-two/jni/hydrogen/include/leptonica/ccbord.h
* eyes-two/jni/hydrogen/include/leptonica/dewarp.h
* eyes-two/jni/hydrogen/include/leptonica/endianness.h
* eyes-two/jni/hydrogen/include/leptonica/environ.h
* eyes-two/jni/hydrogen/include/leptonica/freetype.h
* eyes-two/jni/hydrogen/include/leptonica/gplot.h
* eyes-two/jni/hydrogen/include/leptonica/heap.h
* eyes-two/jni/hydrogen/include/leptonica/imageio.h
* eyes-two/jni/hydrogen/include/leptonica/jbclass.h
* eyes-two/jni/hydrogen/include/leptonica/leptwin.h
* eyes-two/jni/hydrogen/include/leptonica/list.h
* eyes-two/jni/hydrogen/include/leptonica/morph.h
* eyes-two/jni/hydrogen/include/leptonica/pix.h
* eyes-two/jni/hydrogen/include/leptonica/ptra.h
* eyes-two/jni/hydrogen/include/leptonica/queue.h
* eyes-two/jni/hydrogen/include/leptonica/readbarcode.h
* eyes-two/jni/hydrogen/include/leptonica/recog.h
* eyes-two/jni/hydrogen/include/leptonica/regutils.h
* eyes-two/jni/hydrogen/include/leptonica/stack.h
* eyes-two/jni/hydrogen/include/leptonica/sudoku.h
* eyes-two/jni/hydrogen/include/leptonica/watershed.h
* eyes-two/jni/hydrogen/jni/
* eyes-two/jni/hydrogen/jni/common.h
* eyes-two/jni/hydrogen/jni/hydrogentextdetector.cpp
* eyes-two/jni/hydrogen/jni/jni.cpp
* eyes-two/jni/hydrogen/jni/thresholder.cpp
* eyes-two/jni/hydrogen/src/
* eyes-two/jni/hydrogen/src/clusterer.cpp
* eyes-two/jni/hydrogen/src/clusterer.h
* eyes-two/jni/hydrogen/src/hydrogentextdetector.cpp
* eyes-two/jni/hydrogen/src/hydrogentextdetector.h
* eyes-two/jni/hydrogen/src/leptonica.h
* eyes-two/jni/hydrogen/src/thresholder.cpp
* eyes-two/jni/hydrogen/src/thresholder.h
* eyes-two/jni/hydrogen/src/utilities.cpp
* eyes-two/jni/hydrogen/src/utilities.h
* eyes-two/jni/hydrogen/src/validator.cpp
* eyes-two/jni/hydrogen/src/validator.h
* eyes-two/jni/imageutils/
* eyes-two/jni/imageutils/Android.mk
* eyes-two/jni/imageutils/blur-jni.cpp
* eyes-two/jni/imageutils/blur.cpp
* eyes-two/jni/imageutils/blur.h
* eyes-two/jni/imageutils/similar-jni.cpp
* eyes-two/jni/imageutils/similar.cpp
* eyes-two/jni/imageutils/similar.h
* eyes-two/jni/opticalflow/
* eyes-two/jni/opticalflow/Android.mk
* eyes-two/jni/opticalflow/feature_detector.cpp
* eyes-two/jni/opticalflow/feature_detector.h
* eyes-two/jni/opticalflow/image.h
* eyes-two/jni/opticalflow/optical_flow-jni.cpp
* eyes-two/jni/opticalflow/optical_flow.cpp
* eyes-two/jni/opticalflow/optical_flow.h
* eyes-two/jni/opticalflow/optical_flow_utils.h
* eyes-two/project.properties
* eyes-two/res/
* eyes-two/res/drawable-hdpi/
* eyes-two/res/drawable-hdpi/btn_shutter_normal.png
* eyes-two/res/drawable-hdpi/btn_shutter_pressed.png
* eyes-two/res/drawable-hdpi/ic_menu_camera.png
* eyes-two/res/drawable-hdpi/ic_menu_close_clear_cancel.png
* eyes-two/res/drawable-hdpi/ic_menu_search.png
* eyes-two/res/drawable-hdpi/ic_menu_stop.png
* eyes-two/res/drawable-mdpi/
* eyes-two/res/drawable-mdpi/btn_shutter_normal.png
* eyes-two/res/drawable-mdpi/btn_shutter_pressed.png
* eyes-two/res/drawable-mdpi/ic_menu_camera.png
* eyes-two/res/drawable-mdpi/ic_menu_close_clear_cancel.png
